微博id,微博正文,原始图片url,微博视频url,发布位置,发布时间,发布工具,点赞数,转发数,评论数
IrrFU5fB1,#阿富汗阿里亚纳航空公司一架飞机坠毁# 新华社快讯：据当地媒体报道，阿富汗阿里亚纳航空公司一架飞机27日在阿富汗加兹尼省坠毁，伤亡情况尚不清楚。 原图,http://wx2.sinaimg.cn/large/a782e4ably1gbbaj6ub6jj20p00p0jtv.jpg,无,无,2020-01-27 18:25,微博 weibo.com,57,11,21
Irrs6zTuQ,#新型肺炎疫情防控# 【国家卫健委：延长假期 #建议公众更多留在家里#和社区】国务院办公厅发出通知，延长2020年春节假期至2月2日。在国家卫生健康委员会27日召开的新闻发布会上，国家卫健委宣传司司长宋树立表示，延长假期让大家能够更多留在社区、留在家里，这对于疫情防控具有至关重要的作用。　　中国疾病预防控制中心传染病预防控制处研究员冯录召在发布会上说，新型冠状病毒感染的肺炎是呼吸道传染病，近距离的飞沫传播是主要传播途径，所以减少人员的出行和聚集是一个最重要的中断它的措施。延长假期的考虑是鼓励大家留在家里，鼓励所有的居民在假期期间不出去，不去疫情流行的地区，不去、少去公共场所、人群聚集的地方，能够减少传播的风险。　　当前，疫情防控正处于关键时期。社区是实施网格化管理的基础，是传染病防控的第一道防线。国家卫健委疾病预防控制局一级巡视员贺青华表示，必须充分发挥基层社区包括农村社区的动员能力，实行地毯式追踪、网格化管理，将防控措施落实到户、到人，群防群控，稳防稳控，才能有效实现“防输入、防蔓延、防输出”的疫情防控目标，控制疾病传播。                原图                            ,http://wx1.sinaimg.cn/large/a782e4ably1gbb9mk9gjxj20p00p0tba.jpg,无,无,2020-01-27 17:51,微博 weibo.com,114,55,35
Irr0dp0yN,#新型肺炎疫情防控#【这组治愈系漫画火了，一起来传递温暖和微笑[加油]】突如其来的疫情牵动人心。连日来，一组疫情预防主题漫画在网上走红。漫画中，有预防疫情的办法，有粉碎谣言的图景，也不乏疫情中的温情故事。这组系列漫画出自安徽知名漫画家榆木先生之手，他日夜执笔，希望以漫画的形式消除谣言与恐惧，传递更多信念、微笑和正能量。            [组图共8张]    原图                            ,"http://ww2.sinaimg.cn/large/a782e4ably1gbb666nda7j20go0jognz.jpg,http://ww2.sinaimg.cn/large/a782e4ably1gbb666nm8nj20go0jognx.jpg,http://ww2.sinaimg.cn/large/a782e4ably1gbb666nv81j20go0jowgg.jpg,http://ww3.sinaimg.cn/large/a782e4ably1gbb666ojpej20go0k40vc.jpg,http://ww3.sinaimg.cn/large/a782e4ably1gbb666p39hj20go0l8q6q.jpg,http://ww2.sinaimg.cn/large/a782e4ably1gbb666oei8j20go0jyq5q.jpg,http://ww1.sinaimg.cn/large/a782e4ably1gbb666tjs1j20go0jxwgy.jpg,http://ww4.sinaimg.cn/large/a782e4ably1gbb666t7p2j20go0kywho.jpg",无,无,2020-01-27 16:43,微博 weibo.com,221,181,16
IrqRydBO9,#新型肺炎疫情防控# 【#中医药对新型冠状病毒感染的肺炎防治#可全程发挥作用——专访国家科研攻关专家组专家张伯礼院士】中医、中西医结合治疗传染性非典型肺炎，疗效曾得到世界卫生组织肯定。在新型冠状病毒感染的肺炎防治中，中医药将发挥什么样的作用？在实际治疗中是否已经见效？有没有已经证实对这一疾病有效的中成药或中药组分？针对这些问题，记者专访了新型冠状病毒感染的肺炎疫情联防联控工作机制科研攻关专家组专家、天津中医药大学校长张伯礼院士。　　中医药对于此次的肺炎防治能起到什么作用？　　“中医在减轻发热症状、控制病情进展、减少激素用量、减轻并发症等方面具有疗效。”张伯礼说，新型冠状病毒感染的肺炎是病毒感染和机体免疫状态博弈的结果。中医治疗往往不是着眼于病，而是调动机体自身的抗病能力，在改善临床症状、减少并发症、提高生活质量等方面具有独到优势。“这和靶点治疗一样，同样可以治好疾病。”　　“治疗新型冠状病毒感染的肺炎，中医药可以全疗程、全方位发挥作用，但我还是提倡中西医结合治疗。”他说，中医西医各有所长，各有侧重，优势互补，协同取效。治疗此次肺炎目前尚无有效药物，主要是支持和对症治疗，中西协同救治病患就显得尤为重要，“要一切以病人受益最大为原则。”　　2019年召开的全国中医药大会明确，推动中医药和西医药相互补充、协调发展，充分发挥中医药防病治病的独特优势和作用。近日，国家卫生健康委员会和国家中医药管理局发布的《新型冠状病毒感染的肺炎诊疗方案（试行第三版）》详细阐述了中医治疗方法。国家中医药管理局也已成立应对新型冠状病毒感染的肺炎疫情防控工作领导小组，组织中医药专家积极参与医疗救治特别是重症、危重症病例的医疗救治工作。　　中医治疗是否已经显效？　　中医药在新型冠状病毒感染的肺炎治疗中已经显示出明确疗效。张伯礼说，广东、北京、天津等地定点医院和武汉部分定点医院均采用中西医结合的方法救治患者。北京最先治愈出院的两例以及武汉定点医院的不少病人都是经过中西医结合治疗治愈出院的。　　张伯礼介绍，北京首例新型冠状病毒感染的肺炎患者于1月13日起在地坛医院接受了治疗。相关中医专家为其辨证施治后，患者体温恢复正常，症状逐渐好转，呼吸道分泌物病毒核酸呈阴性，于1月24日出院。另一位从湖北返回的确诊患者，也在给予对症治疗及中药治疗后，于1月25日痊愈出院。在武汉还有更多类似的治愈病例。　　“对轻中型患者使用中药汤剂个体化治疗更有针对性，对于重症患者也应当采取中西医结合方法救治。”张伯礼认为，根据既往经验，中医药在改善退热、呕恶、便秘症状、控制病情进展（如稳定血压、血氧饱和度）以及靶器官保护、维护心肺肾功能等方面，都具有作用。　　“当然，治疗要早，要注意观察病势发展情况，及早发现，及时用药阻抑其恶化发展。”张伯礼说，治疗非典时总结的一些中医药参与治疗的经验可供参考，新型冠状病毒感染的肺炎采用中医药治疗也已经取得一些宝贵经验，还需要继续观察和总结。　　《新型冠状病毒感染的肺炎诊疗方案（试行第三版）》的中医治疗方案将这一疾病分为湿邪郁肺、邪热壅肺、邪毒闭肺、内闭外脱等4个中医证型，并针对每个证型给出了推荐方药。张伯礼认为，注重临床观察，及时总结规律，才能更好指导治疗。　　“这四个证型是我们中医专家亲临武汉各医院病房，包括观察其他城市的少量患者，观察了一百多例患者后总结出来的。目前来看，‘四证’也反映了病情轻重程度和主要证型特点。但是，如果病毒发生变异，以后会不会有新的证型出现，目前还不好说。而且，因病人身体素质不同、有无基础病等区别，疾病也会有不同表现。”他说。　　有没有已经证实有效的中成药或中药组分？　　张伯礼说，此次发现的冠状病毒是一种先前尚未在人类中发现的新型冠状病毒，目前尚没有特效药物或疫苗。“好在新型冠状病毒基因序列已经被测出，目前疫苗研发和药物筛选工作正在积极展开。”　　记者了解到，国家部委和相关单位正在紧急研发疫苗、抗体药物。科技部会同相关部门共同开展新型冠状病毒感染的肺炎疫情应急科研攻关，成立了以钟南山院士为组长、14位专家组成的新型冠状病毒感染的肺炎疫情联防联控工作机制科研攻关专家组。　　“我们正在积极筛选评价一些具有抗病毒作用的中成药，如连花清瘟、抗病毒口服液、金花清感、藿香正气、热毒宁、清瘟败毒散等。”张伯礼介绍，第一批8个应急攻关项目已于1月22日紧急启动，其中包括中医药的临床研究及对已上市中成药及组分中药的筛选与评价。　　他还表示，天津中医药大学拥有组分中药国家重点实验室，储备了近6万份中药组分，目前正在通过组分库中具有抗病毒作用的活性组分研发新的有效中药，但成药可能需要较长时间。                原图                            ,http://wx4.sinaimg.cn/large/a782e4ably1gbb6xwc4y5j20p00p0tba.jpg,无,无,2020-01-27 16:21,微博 weibo.com,308,143,53
IrqCC77ye,【山东首例新型冠状病毒感染的肺炎确诊病例已临床治愈】记者27日从山东省政府新闻办举行的全省新型冠状病毒感染的肺炎疫情防控工作新闻发布会上获悉，山东省首例确诊病例已经临床治愈，第一次核酸检测呈阴性、28日复查再次阴性后即可出院。　　根据此前山东省卫生健康委员会发布的信息，患者为37岁男性，武汉人，在日照市工作。因发热等症状，于1月17日在日照市就诊，当晚自行至青岛市就诊。经省、市疾控部门检测，并经中国疾控中心复核，新型冠状病毒核酸检测结果为阳性。1月21日，经国家卫生健康委疫情防控领导小组下设的诊断组专家评估确认，该病例为新型冠状病毒感染的肺炎确诊病例。　　发布会通报，截至1月26日24时，山东省累计报告确诊病例63例。目前追踪到密切接触者1544人，已解除医学观察11人，尚有1533人正在接受医学观察。1例重症病例经规范治疗已经转为轻症病例，确诊病例全部处于轻症病例状态。　　山东省卫生健康委党组书记、主任、省新型冠状病毒感染的肺炎疫情处置工作领导小组办公室主任袭燕说，山东省有29家定点医院收治确诊或疑似病例，有527家医疗机构设置了发热门诊，日均接诊发热病人2万多人次。　　袭燕说，山东省疫情发展有以下特点，一是病例增长速度快，从1月21日出现首例确诊病例，到26日短短6天时间上升到63例，仅26日就增加24例；二是出现了家庭聚集性病例以及二代病例。当前，疫情防控正处于关键期，防输入、防扩散、防恐慌、全力救治，是防治工作的重中之重。                原图                            ,http://wx4.sinaimg.cn/large/a782e4ably1gbb5wo0ownj20p00p0go6.jpg,无,无,2020-01-27 15:44,微博 weibo.com,187,29,26
IrqArntaR,【#第二支国家中医医疗队奔赴武汉#】记者从国家中医药管理局获悉，27日上午，由国家中医药管理局调集的100名中医医务工作者组成第二支国家中医医疗队，奔赴武汉支援新型冠状病毒感染的肺炎疫情一线救治工作。　　这支医疗队由北京中医药大学附属东直门医院、东方医院的40名医护人员和广东省中医院、广州中医药大学第一附属医院、广东省第二中医院的60名医护人员组成。医疗队中的中医专家来自呼吸、急诊、ICU等科室，分别从北京、广东两地出发。抵达武汉后，他们将进驻湖北省中西医结合医院开展工作。　　国家中医药管理局副局长孙达、北京中医药大学校长徐安龙等到首都机场为医疗队送行。孙达代表国家中医药管理局向医疗队每一位成员表达了崇高敬意和衷心感谢，希望医疗队不辱使命、不负重托，坚持中西医结合，积极参与一线防控救治各项工作，并嘱咐医疗队成员加强自我防护。                原图                            ,http://wx3.sinaimg.cn/large/a782e4ably1gbb5rx49vxj20p00p0tba.jpg,无,无,2020-01-27 15:39,微博 weibo.com,235,64,34
IrqnvExAS,【好消息！#江西首例治愈新型冠状病毒感染的肺炎患者出院#】1月27日，经医护人员精心诊治和护理，南昌大学第一附属医院接诊的一例新型冠状病毒感染肺炎患者救治情况良好，符合出院标准正式出院。这也是江西省首例经过救治后成功治愈出院的新型冠状病毒感染肺炎患者。　　据悉，该患者为男性，38岁，江西新干人。1月3日，他送朋友至湖北洪湖市，1月5日返回新干，随后出现发烧、咳嗽、胸闷等症状。1月23日确诊为新型冠状病毒感染肺炎并转入省级定点收治医院南昌大学第一附属医院。　　南昌大学第一附属医院呼吸与危重症医学科副主任许飞介绍，患者转入时为重症患者，按照国家诊疗指南进行治疗。目前，该患者2次病毒核酸检测均呈阴性，且肺部医学影像明显好转，病灶较前吸收，符合国家卫生健康委新型冠状病毒感染的肺炎确诊病例解除隔离和出院标准。                原图                            ,http://wx2.sinaimg.cn/large/a782e4ably1gbb4vgl7o7j20p00p0go6.jpg,无,无,2020-01-27 15:07,微博 weibo.com,185,28,24
Irq2jkBRl,【我在现场｜重症隔离病房是我最该出现的地方】从1月26日开始，新华社陆续刊发三位摄影记者：肖艺九、熊琦和程敏从武汉发回的现场报道。 我在现场｜重症隔离病房是我最该出现的地方 ,无,无,无,2020-01-27 14:15,微博 weibo.com,175,62,16
IrpRNudA8,#解放军抽组3支医疗队全力支援武汉#【打胜仗，零感染！武汉，子弟兵在奋战！】在武汉，解放军打响了没有硝烟的战斗！1月26日，解放军援汉抗击新型冠状病毒医疗队全面展开救治工作。肉眼无法看到的敌人，他们全力阻击。生命面临危险的病患，他们倾情救护。打胜仗、零感染！这是他们的目标。为了这个目标实现，“三军”一起出击！       1月24日深夜，我们或许已在梦乡，而解放军从陆军、海军、空军军医大学抽组的3支医疗队，已抵达武汉，全力支援湖北地区应对新型冠状病毒感染的肺炎疫情工作。他们所进驻的3所医院，是武汉地区指定接诊新型冠状病毒感染的肺炎病例较多的地方医院，医护人员承受巨大压力。       陆军军医大学医疗队制定了极其严格的诊疗和防范流程。26日下午1时，他们在金银潭医院医护人员的帮助下成建制接管该院两个病区，经过3个多小时准备，第一批确诊感染新型冠状病毒的20名患者转运入院。       海军军医大学医疗队在汉口医院全面接管了16张床位的重症监护室，新开设了1个39张床位的呼吸科病区。下一步，他们将陆续增开相应治疗科室，全力救治危重患者。       空军军医大学医疗队进驻武昌医院后，按照重症救治、收治病房、发热门诊、检验和放射检查等环节进行了人员配置，对重症监护病房的危重患者进行逐一查房，并为14名患者进行新型冠状病毒核酸检测。            [组图共9张]    原图                            ,"http://ww3.sinaimg.cn/large/a782e4ably1gbb2m7s30bj20rs0hwmyx.jpg,http://ww4.sinaimg.cn/large/a782e4ably1gbb2m7trm9j20rs111n0p.jpg,http://ww3.sinaimg.cn/large/a782e4ably1gbb2m7y337j20rs0i0dhf.jpg,http://ww3.sinaimg.cn/large/a782e4ably1gbb2m7wxkoj20rs0gw757.jpg,http://ww3.sinaimg.cn/large/a782e4ably1gbb2m8258pj20rs0hk0uv.jpg,http://ww2.sinaimg.cn/large/a782e4ably1gbb2m86b3sj20rs0jiwi0.jpg,http://ww4.sinaimg.cn/large/a782e4ably1gbb2m8a28jj20rs0hkq6l.jpg,http://ww2.sinaimg.cn/large/a782e4ably1gbb2m8bttgj20rs0ic0t3.jpg,http://ww4.sinaimg.cn/large/a782e4ably1gbb2m8humtj20rs10179d.jpg",无,无,2020-01-27 13:49,微博 weibo.com,421,66,34
Irp8yoTe0,【#铁路部门再出免费退票措施#】为落实国务院2020年春节假期延长安排，中国国家铁路集团有限公司决定，自2020年1月28日0时起，此前在车站、12306网站等各渠道，已购买的全国铁路火车票，旅客自愿改变行程需退票的，铁路部门均不收取退票手续费，购买铁路乘意险的一同办理。因各地学校开学时间不同，从即时起，办理学生票退票时均不收取退票手续费，购买铁路乘意险的一同办理。由于假期调整，铁路部门将及时调增热门方向和学生返校运力，满足旅客出行需要。@中国铁路                原图                            ,http://wx3.sinaimg.cn/large/a782e4ably1gbaz8r7mdpj20p00p0tba.jpg,无,无,2020-01-27 11:58,微博 weibo.com,262,42,91
Irp5oaAI5,【李克强来到武汉】1月27日农历正月初三，受习近平总书记委托，中共中央政治局常委、国务院总理、中央应对新型冠状病毒感染肺炎疫情工作领导小组组长李克强来到武汉，考察指导疫情防控工作，看望慰问患者和奋战在一线的医护人员。 [组图共2张]原图,"http://ww2.sinaimg.cn/large/a782e4ably1gbaz3u5lupj20m80f8wmy.jpg,http://ww4.sinaimg.cn/large/a782e4ably1gbaz3u9qofj20m80etgsg.jpg",无,无,2020-01-27 11:50,微博 weibo.com,666,88,65
IroUWrAx1,#新型肺炎疫情防控#【国家发展改革委紧急下达中央预算内投资3亿元支持湖北做好疫情应对工作】国家发展改革委27日称，按照中央应对新型冠状病毒感染肺炎疫情工作领导小组总体部署，国家发展改革委依据联防联控工作机制，紧急下达中央预算内投资3亿元，专项补助收治新型冠状病毒感染肺炎患者的武汉火神山医院和武汉雷神山医院项目建设，重点用于购买重要医疗设备，为实现“集中患者、集中专家、集中资源、集中救治”提供设施保障。                原图                            ,http://wx1.sinaimg.cn/large/a782e4ably1gbaye1zwgdj20p00p0tba.jpg,无,无,2020-01-27 11:24,微博 weibo.com,99,16,14
IroL27qPq,【正在直播：国家卫生健康委召开新闻发布会】国家卫生健康委召开新闻发布会，介绍《关于加强新型冠状病毒感染的肺炎疫情社区防控工作的通知》有关情况。 新华网的微博视频 . ,无,"http://f.video.weibocdn.com/eHq9z7BHlx07B5n3vp3O01041206lQgV0E030.mp4?label=mp4_hd&template=852x480.25.0&trans_finger=62b30a3f061b162e421008955c73f536&Expires=1584957049&ssig=4WFu1VPac3&KID=unistore,video",无,2020-01-27 11:00,微博网页版,9864,130,27
IroJOv6YW,【世卫组织总干事：将到中国了解新型冠状病毒感染肺炎疫情】世界卫生组织总干事谭德塞26日说，他正在前往中国的路上，将到中国了解新型冠状病毒感染肺炎疫情，并与中国官方和有关专家商讨疫情防控措施。　　谭德塞当天在社交媒体上说，他将与中国政府代表和卫生专家商讨如何应对新型冠状病毒感染肺炎疫情，世卫组织团队将实地考察疫情最新情况，并与中方进一步加强在防控方面的合作。　　谭德塞说，世卫组织正努力为处于这个困难时期的中国人民提供支持，并与其他受影响国家保持密切联系。同时，世卫组织正向所有国家通报疫情最新情况，并就如何应对提供指导。　　他说，世卫组织已启动全球专家网络，以迅速为各国提出建议。                原图                            ,http://wx4.sinaimg.cn/large/a782e4ably1gbaxd44e19j20p00p0tba.jpg,无,无,2020-01-27 10:57,微博 weibo.com,185,33,24
IroDturlv,【辟谣！武汉市红十字会郑重声明】近来有网上谣传“武汉市红十字会向上海医疗队收取6%—8%捐赠服务费”并由此引发网友们的热议。对于此，武汉市红十字会郑重对公众申明：1，我们核查了相关数据，自疫情发生后，武汉市红十字会从未收到过所谓的“上海医疗队”捐赠的“300套防护服”，红十字会接收的各类医疗物资都是配发给医护人员及病患者，“医疗队反捐物资给红十字会”此说法很难成立。2，按照职责分工，武汉市红十字会负责接收捐赠物资，具体的发放和分配，均由市卫健委统一根据各个医院的实际需求调拨安排，来运送的车辆由各个医院自行安排，市红十字会的转运车辆也是通过与武汉市交通委员会协调后，免费运送。武汉市红十字会至今为止的所有工作流程中，均不存在任何收费现象。武汉市红十字会呼吁广大网友，不要让谣言玷污了各界爱心企业和爱心人士的善意之举，疫情面前，不信谣、不传谣，众志成城，共渡难关。对于那些恶意造谣、传谣者，武汉市红十字会已经依法向公安机关举报，坚决予以打击。 武汉市红十字会 2020年1月27日 @博爱江城            [组图共3张]    原图                            ,"http://ww2.sinaimg.cn/large/a782e4ably1gbax6n0te9j20nb0hqtb2.jpg,http://ww4.sinaimg.cn/large/a782e4ably1gbax6n8kl5j20rs0rsqir.jpg,http://ww2.sinaimg.cn/large/a782e4ably1gbax6mzr0rj20u01o043p.jpg",无,无,2020-01-27 10:41,微博 weibo.com,571,66,138
Iroxp1TbT,【超燃迎战书！#江西各地援鄂医疗队吹响集结号#】支援武汉，刻不容缓，控制疫情，义不容辞。接到江西省卫健委部署通知，江西省各地援鄂医疗队吹响集结号，整装待发。他们坚持发扬大爱无疆、救死扶伤的精神，为夺取抗击病毒战斗的最后胜利，贡献自己全部力量！  新华网的微博视频 ,无,"http://f.video.weibocdn.com/003JoH9zlx07AtIaYPYc01041200mCIW0E010.mp4?label=mp4_hd&template=852x480.25.0&trans_finger=1621fcd5d40969f1c74e6b06e52fcd54&Expires=1584957051&ssig=f0Ma9FbEdY&KID=unistore,video",无,2020-01-27 10:26,微博视频,529,79,49
IrnEIfNHe,#关注新型冠状病毒肺炎疫情# 【截至1月26日24时新型冠状病毒感染的肺炎疫情最新情况】1月26日0-24时，30个省（区、市）报告新增确诊病例769例，新增重症病例137例，新增死亡病例24例（湖北省24例），新增治愈出院病例2例，新增疑似病例3806例。　　截至1月26日24时，国家卫生健康委收到30个省（区、市）累计报告确诊病例2744例，现有重症病例461例，累计死亡病例80例，累计治愈出院51例。现有疑似病例5794例。　　目前累计追踪到密切接触者32799人，当日解除医学观察583人，现有30453人正在接受医学观察。　　累计收到港澳台地区通报确诊病例：香港特别行政区8例，澳门特别行政区5例，台湾地区4例。　　另外，累计收到国外通报确诊病例：泰国7例，日本3例，韩国3例，美国3例，越南2例，新加坡4例，马来西亚3例，尼泊尔1例，法国3例，澳大利亚4例。            [组图共2张]    原图                            ,"http://ww1.sinaimg.cn/large/a782e4ably1gbasveope5j210k0h9q6z.jpg,http://ww3.sinaimg.cn/large/a782e4ably1gbasryfxnbj20p00p0go6.jpg",无,无,2020-01-27 08:11,微博 weibo.com,138,46,15
IrnnO9tw8,【国办通知：延长#2020年春节假期至2月2日#】国务院办公厅关于延长2020年春节假期的通知国办发明电〔2020〕1号各省、自治区、直辖市人民政府，国务院各部委、各直属机构：经国务院批准，为加强新型冠状病毒感染的肺炎疫情防控工作，有效减少人员聚集，阻断疫情传播，更好保障人民群众生命安全和身体健康，现将延长2020年春节假期的具体安排通知如下。一、延长2020年春节假期至2月2日（农历正月初九，星期日），2月3日（星期一）起正常上班。二、各地大专院校、中小学、幼儿园推迟开学，具体时间由教育部门另行通知。三、因疫情防控不能休假的职工，应根据《中华人民共和国劳动法》规定安排补休，未休假期的工资报酬应按照有关政策保障落实。国务院办公厅           2020年1月26日            [组图共2张]    原图                            ,"http://ww1.sinaimg.cn/large/a782e4ably1gbasdvim6nj20qq0mfdi9.jpg,http://ww3.sinaimg.cn/large/a782e4ably1gbarnhd53hj20p00p0tba.jpg",无,无,2020-01-27 07:30,微博 weibo.com,413,203,93
IrnnJFyr3,#关注新型冠状病毒肺炎疫情# 新华网联合哔哩哔哩发起#抗击疫情从我做起#行动倡议！疫情蔓延，人人都需直面；保卫健康，人人都要行动。抗击疫情，新华网与@哔哩哔哩弹幕网 邀你一起这样做！[加油] [组图共9张]原图,"http://ww3.sinaimg.cn/large/a782e4abgy1gba8mu37adj20ku112wjl.jpg,http://ww1.sinaimg.cn/large/a782e4abgy1gba8mu1mfwj20ku112wjj.jpg,http://ww3.sinaimg.cn/large/a782e4abgy1gba8mub8nqj20ku112dkx.jpg,http://ww4.sinaimg.cn/large/a782e4abgy1gba8mugu0dj20ku112af4.jpg,http://ww3.sinaimg.cn/large/a782e4abgy1gba8mucdyxj20ku112jwh.jpg,http://ww2.sinaimg.cn/large/a782e4abgy1gba8mu8mzuj20ku112q81.jpg,http://ww3.sinaimg.cn/large/a782e4abgy1gba8mua458j20ku112jwh.jpg,http://ww1.sinaimg.cn/large/a782e4abgy1gba8mud3nuj20ku112af8.jpg,http://ww3.sinaimg.cn/large/a782e4abgy1gba8muhjp9j20ku112gqq.jpg",无,无,2020-01-27 07:30,微博 weibo.com,527,274,52
Irnj74Vpi,【#美国篮球名将科比在坠机事故中丧生#】美职篮退役球星科比·布莱恩特26日在加利福尼亚州南部卡拉巴萨斯市发生的直升机坠毁事故中丧生，享年41岁。　　这起坠机事故发生在当地时间上午10时左右，地点位于洛杉矶市区以东约50公里处。卡拉巴萨斯市政府随后在社交媒体上证实，事发时科比和另外4人在直升机上，无人生还。　　目前，事故原因正在调查中。                原图                            ,http://wx2.sinaimg.cn/large/a782e4ably1gbar8zxe36j20p00p00u7.jpg,无,无,2020-01-27 07:18,无,213,120,102
Irnbz2hEx,#早安，你好#【乡亲们，村干部喊话了，村干部喊话了，来听听喊了啥？】安徽亳州一村的大喇叭响了，浓浓的家乡话，听着让人暖心。农村防疫，切不可掉以轻心。新华视点的微博视频 ,无,"http://f.video.weibocdn.com/000KzaDTlx07AsBmDsbu010412002i2Y0E010.mp4?label=mp4_hd&template=480x852.24.0&trans_finger=7c347e6ee1691b93dc7e5726f4ef34b3&Expires=1584957056&ssig=urFKsojGxU&KID=unistore,video",无,2020-01-27 07:00,微博 weibo.com,590,91,60
IrjKMvk5B,#关注新型冠状病毒肺炎疫情#【更多好消息！还有4名医护人员新型冠状病毒核酸检测也转阴！】记者刚刚从武汉协和医院了解到，除7名同一科室的医护人员新型冠状病毒核酸检测转阴外，还有4名医护人员经过治疗后新型冠状病毒核酸检测结果转阴，临床症状得到控制，不再出现发热等情况，这意味着目前该院共11名医护人员病情得到好转，接下来还将进一步对治疗成果进行筛查。                原图                            ,http://wx1.sinaimg.cn/large/a782e4abgy1gbabmfjr8kj20p00p0759.jpg,无,无,2020-01-26 22:15,微博 weibo.com,1041,132,155
IrjwpxxBI,#关注新型冠状病毒肺炎疫情#【正在直播：湖北省#新型冠状病毒感染肺炎#疫情防控工作新闻发布会】26日湖北省召开新闻发布会，通报湖北省疫情和防控工作情况。新华视点的微博视频 ,无,"http://f.video.weibocdn.com/KnJ2qID4lx07B6pM7VqE01041209VNv20E040.mp4?label=mp4_hd&template=852x480.25.0&trans_finger=62b30a3f061b162e421008955c73f536&Expires=1584957058&ssig=58OT4iW60z&KID=unistore,video",无,2020-01-26 21:40,微博 weibo.com,330,70,145
IrjswbH5D,#关注新型冠状病毒肺炎疫情# 【重磅！武汉协和医院多名医护人员病毒核酸转阴】记者从华中科技大学同济医学院协和医院了解到，该院7名医护人员经过治疗后，初步检测结果显示，新型冠状病毒核酸检测已转阴，临床症状得到控制。 原图,http://wx3.sinaimg.cn/large/a782e4abgy1gbaa3z4iw4j20p00p0759.jpg,无,无,2020-01-26 21:30,微博 weibo.com,1227,176,174
Irjgoq7EG,#关注新型冠状病毒肺炎疫情# [组图共4张]原图,"http://ww3.sinaimg.cn/large/a782e4abgy1gba99dgu2xj20ku112tdu.jpg,http://ww1.sinaimg.cn/large/a782e4abgy1gba99de8onj20ku1120y6.jpg,http://ww2.sinaimg.cn/large/a782e4abgy1gba99dicj9j20ku112afm.jpg,http://ww1.sinaimg.cn/large/a782e4abgy1gba99df0nej20ku112gqk.jpg",无,无,2020-01-26 21:00,微博 weibo.com,507,95,45
IriXmy5EJ,#关注新型冠状病毒肺炎疫情#【李克强主持召开中央应对新型冠状病毒感染肺炎疫情工作领导小组会议】1月26日，中共中央政治局常委、国务院总理、中央应对新型冠状病毒感染肺炎疫情工作领导小组组长李克强主持召开领导小组会议，贯彻习近平总书记重要讲话和中央政治局常委会会议精神，进一步部署疫情防控工作。       中共中央政治局常委、中央应对新型冠状病毒感染肺炎疫情工作领导小组副组长王沪宁出席。       会议指出，新型冠状病毒感染肺炎疫情发生以来，党中央、国务院高度重视，对防控工作作出一系列重要部署。1月25日，习近平总书记主持中央政治局常委会会议并作重要讲话，对疫情防控工作进行再研究、再部署、再动员，决定成立中央应对新型冠状病毒感染肺炎疫情工作领导小组，在中央政治局常委会领导下开展工作，加强对全国疫情防控的统一领导、统一指挥。       会议指出，当前正处于疫情防控关键期。各级党委政府要把思想和行动统一到习近平总书记重要讲话和中央政治局常委会会议精神上来，深刻认识疫情防控的严峻形势，把人民生命安全和健康放在第一位，主动作为、特事特办，把疫情防控作为当前最重要的工作来抓，采取更果断、更有力有序、更科学周密举措，有效遏制疫情蔓延。       会议强调，要突出重点，进一步加强湖北省和武汉市疫情防控。中央向湖北派出指导组，推动加强防控一线工作。统筹调配全国资源，优先保障湖北省和武汉市防控急需的医护力量和防护服、口罩等物资，确保居民生活必需品供应，物资调运实行绿色通道。湖北省和武汉市要层层落实责任，加快建设集中收治医院、改造酒店作为隔离区，做好发热病人及时诊治，防范发生次生问题。加强医护人员轮换和防护，缓解他们的身体和心理压力。严格做好城乡结合部、省市边界人流进出管理，做到外防输出、内防扩散。       会议要求，要加强分类指导，压实属地责任，精准有效科学防控。各地要成立应对疫情工作领导小组，党政主要负责人要亲自挂帅，防控工作不得有误。加强疫情监测，严格隔离确诊患者，对疑似病例和密切接触者要按医学要求进行隔离和检查。发病人数较多城市要抓紧增加定点医院、治疗床位和隔离点。推迟、减少会议和大型活动。落实公共场所和交通工具检控措施。农村医疗卫生条件薄弱，农民工大批返乡，要高度重视农村疫情防控，充分发挥基层组织和村医作用，强化群防群控。及早做好春节假期后疫情防控安排，采取适当延长春节假期、调整学校开学时间、支持网上办公等措施，减少人员流动。严厉打击防控物资囤积居奇等行为。各级财政要充分保障疫情防控、患者救治等经费。       会议指出，要强化患者救治，最大限度降低死亡率。抓紧研究已治愈病例，完善诊疗措施，加强医护人员培训。集中专家和科研人员，吸引社会力量参与，开展联合攻关，力争疫苗研发尽快取得突破。       会议强调，要及时公开透明发布疫情防控信息，对缓报、瞒报、漏报的要严肃追责。主动回应社会关切。做好疫情防护知识宣传。加强与世界卫生组织及有关国家和地区的沟通合作。       中央应对新型冠状病毒感染肺炎疫情工作领导小组成员丁薛祥、孙春兰、黄坤明、蔡奇、王毅、肖捷、赵克志参加会议。                原图                            ,http://wx4.sinaimg.cn/large/a782e4abgy1gba7xwqg10j20p00p0759.jpg,无,无,2020-01-26 20:14,微博 weibo.com,186,69,36
